time,x,y,z,ref_x,ref_y,ref_z
27.8405,1.29982,0.379603,2.03697,0.430399,1.95314,2
27.8505,1.2979,0.386061,2.03705,0.420628,1.95527,2
27.8605,1.29594,0.39251,2.03713,0.410846,1.95735,2
27.8705,1.29396,0.398951,2.0372,0.401054,1.95938,2
27.8805,1.29194,0.405384,2.03716,0.391252,1.96136,2
27.8905,1.2899,0.411807,2.03715,0.38144,1.96329,2
27.9005,1.28782,0.41822,2.03711,0.371618,1.96517,2
27.9105,1.28572,0.424624,2.03707,0.361788,1.96701,2
27.9205,1.28358,0.431019,2.03705,0.351948,1.96879,2
27.9305,1.28142,0.437405,2.03705,0.342099,1.97052,2
27.9405,1.27922,0.44378,2.03708,0.332242,1.97221,2
27.9505,1.277,0.450145,2.03713,0.322377,1.97385,2
27.9605,1.27475,0.456501,2.03713,0.312504,1.97543,2
27.9705,1.27248,0.462847,2.03706,0.302622,1.97697,2
27.9805,1.27018,0.469182,2.03702,0.292733,1.97846,2
27.9905,1.26785,0.475505,2.03705,0.282837,1.9799,2
28.0005,1.2655,0.481818,2.03702,0.272934,1.98129,2
28.0105,1.26313,0.488121,2.03683,0.263024,1.98263,2
28.0205,1.26074,0.494412,2.03662,0.253107,1.98392,2
28.0305,1.25831,0.500688,2.0365,0.243184,1.98516,2
28.0405,1.25585,0.506951,2.0365,0.233255,1.98635,2
28.0505,1.25336,0.513202,2.03662,0.223321,1.98749,2
28.0605,1.25084,0.519445,2.03678,0.21338,1.98858,2
28.0705,1.2483,0.525678,2.0369,0.203434,1.98963,2
28.0805,1.24572,0.531901,2.0369,0.193483,1.99062,2
28.0905,1.24313,0.538112,2.03679,0.183528,1.99156,2
28.1005,1.2405,0.54431,2.03671,0.173567,1.99245,2
28.1105,1.23784,0.550492,2.03663,0.163603,1.9933,2
28.1205,1.23516,0.556658,2.03661,0.153634,1.99409,2
28.1305,1.23244,0.562807,2.03664,0.143662,1.99483,2
28.1405,1.22969,0.568943,2.03669,0.133685,1.99553,2
28.1505,1.22692,0.575066,2.0367,0.123706,1.99617,2
28.1605,1.22412,0.581177,2.0367,0.113723,1.99676,2
28.1705,1.2213,0.587274,2.03678,0.103738,1.99731,2
28.1805,1.21844,0.593358,2.03684,0.0937499,1.9978,2
28.1905,1.21555,0.599427,2.03686,0.0837595,1.99825,2
28.2006,1.21263,0.60548,2.03697,0.0737671,1.99864,2
28.2106,1.20967,0.611515,2.03713,0.0637728,1.99898,2
28.2206,1.20668,0.617534,2.03719,0.0537769,1.99928,2
28.2306,1.20365,0.623534,2.03729,0.0437796,1.99952,2
28.2406,1.20058,0.629516,2.03738,0.0337813,1.99971,2
28.2506,1.19748,0.635479,2.03742,0.0237821,1.99986,2
28.2606,1.19434,0.641424,2.03742,0.0137823,1.99995,2
28.2706,1.19116,0.64735,2.03741,0.0037822,2,2
28.2806,1.18795,0.653256,2.03739,-0.00621802,1.99999,2
28.2906,1.18471,0.659144,2.03737,-0.0162181,1.99993,2
28.3006,1.18144,0.665014,2.03745,-0.0262177,1.99983,2
28.3106,1.17813,0.670868,2.03755,-0.0362167,1.99967,2
28.3206,1.17479,0.676706,2.03768,-0.0462148,1.99947,2
28.3306,1.17142,0.682526,2.03782,-0.0562118,1.99921,2
28.3406,1.16802,0.688332,2.03784,-0.0662073,1.9989,2
28.3506,1.16459,0.694122,2.03777,-0.0762012,1.99855,2
28.3606,1.16114,0.699894,2.03776,-0.0861932,1.99814,2
28.3706,1.15764,0.705645,2.0378,-0.096183,1.99769,2
28.3806,1.15412,0.711377,2.03785,-0.10617,1.99718,2
28.3906,1.15056,0.71709,2.03786,-0.116155,1.99662,2
28.4006,1.14697,0.722784,2.03781,-0.126137,1.99602,2
28.4106,1.14336,0.728458,2.03778,-0.136116,1.99536,2
28.4206,1.13971,0.734111,2.03779,-0.146091,1.99466,2
28.4306,1.13602,0.739747,2.03786,-0.156063,1.9939,2
28.4406,1.13231,0.745368,2.03793,-0.16603,1.9931,2
28.4506,1.12858,0.750976,2.03802,-0.175994,1.99224,2
28.4606,1.12482,0.756574,2.0381,-0.185953,1.99134,2
28.4706,1.12104,0.762163,2.03796,-0.195908,1.99038,2
28.4806,1.11724,0.767738,2.03779,-0.205857,1.98938,2
28.4906,1.11342,0.773294,2.03775,-0.215802,1.98832,2
28.5006,1.10956,0.778832,2.03769,-0.225741,1.98722,2
28.5106,1.10568,0.784349,2.03764,-0.235674,1.98607,2
28.5206,1.10178,0.789844,2.03755,-0.245602,1.98486,2
28.5306,1.09785,0.795319,2.03737,-0.255523,1.98361,2
28.5406,1.09389,0.800769,2.03727,-0.265438,1.98231,2
28.5506,1.0899,0.806194,2.0372,-0.275347,1.98096,2
28.5606,1.08589,0.811594,2.03717,-0.285248,1.97955,2
28.5706,1.08184,0.816968,2.0372,-0.295143,1.9781,2
28.5806,1.07778,0.822318,2.03724,-0.30503,1.9766,2
28.5906,1.07368,0.827642,2.03728,-0.314909,1.97505,2
28.6006,1.06957,0.832946,2.03718,-0.324781,1.97345,2
28.6106,1.06543,0.838226,2.03696,-0.334644,1.9718,2
28.6206,1.06127,0.84348,2.03674,-0.344499,1.97011,2
28.6306,1.05707,0.848708,2.03656,-0.354346,1.96836,2
28.6406,1.05284,0.853906,2.0365,-0.364183,1.96656,2
28.6506,1.04857,0.859077,2.03647,-0.374012,1.96472,2
28.6606,1.04427,0.864221,2.03657,-0.383831,1.96282,2
28.6706,1.03993,0.86934,2.03675,-0.39364,1.96088,2
28.6806,1.03556,0.87444,2.0368,-0.40344,1.95889,2
28.6906,1.03116,0.87952,2.03687,-0.413229,1.95684,2
28.7006,1.02672,0.88458,2.03694,-0.423009,1.95475,2
28.7106,1.02227,0.889621,2.03694,-0.432777,1.95261,2
28.7206,1.01778,0.894642,2.03692,-0.442535,1.95043,2
28.7306,1.01327,0.899643,2.03685,-0.452282,1.94819,2
28.7406,1.00874,0.904621,2.03672,-0.462017,1.9459,2
28.7506,1.00419,0.909572,2.0367,-0.471741,1.94357,2
28.7606,0.999612,0.914494,2.03678,-0.481453,1.94119,2
28.7706,0.995014,0.91939,2.03683,-0.491154,1.93875,2
28.7806,0.990395,0.92426,2.03685,-0.500841,1.93627,2
28.7906,0.985758,0.929104,2.03676,-0.510517,1.93375,2
28.8006,0.981101,0.933919,2.03667,-0.520179,1.93117,2
28.8106,0.976424,0.938702,2.03663,-0.529829,1.92854,2
28.8206,0.971727,0.943456,2.03654,-0.539465,1.92587,2
28.8306,0.967008,0.948178,2.03646,-0.549088,1.92315,2
28.8406,0.962264,0.952864,2.03642,-0.558697,1.92038,2
28.8506,0.957489,0.957514,2.03644,-0.568292,1.91756,2
28.8606,0.95268,0.962129,2.03653,-0.577873,1.9147,2
28.8706,0.947841,0.966713,2.03659,-0.587439,1.91178,2
28.8806,0.942979,0.971268,2.03655,-0.596991,1.90882,2
28.8906,0.938087,0.975793,2.03653,-0.606528,1.90581,2
28.9006,0.933165,0.980288,2.03654,-0.616049,1.90276,2
28.9106,0.928212,0.984755,2.0366,-0.625556,1.89965,2
28.9206,0.923231,0.989198,2.03663,-0.635046,1.8965,2
28.9306,0.918223,0.993617,2.03664,-0.644521,1.8933,2
28.9406,0.913188,0.998013,2.0367,-0.65398,1.89006,2
28.9506,0.908131,1.00239,2.03671,-0.663422,1.88676,2
28.9606,0.903054,1.00674,2.03665,-0.672848,1.88342,2
28.9706,0.897957,1.01107,2.03657,-0.682257,1.88003,2
28.9806,0.89284,1.01537,2.03654,-0.691648,1.8766,2
28.9906,0.887706,1.01965,2.03648,-0.701023,1.87312,2
29.0006,0.882556,1.02391,2.03634,-0.71038,1.86959,2
29.0106,0.877388,1.02814,2.03623,-0.719719,1.86601,2
29.0206,0.872202,1.03235,2.03621,-0.72904,1.86239,2
29.0306,0.866998,1.03653,2.03616,-0.738343,1.85872,2
29.0406,0.861778,1.04069,2.03615,-0.747628,1.85501,2
29.0506,0.85654,1.04481,2.03618,-0.756894,1.85125,2
29.0606,0.851284,1.04891,2.03621,-0.766141,1.84744,2
29.0706,0.846011,1.05298,2.03624,-0.775369,1.84358,2
29.0806,0.840721,1.05702,2.03629,-0.784577,1.83968,2
29.0906,0.835417,1.06104,2.03628,-0.793766,1.83574,2
29.1006,0.8301,1.06504,2.03609,-0.802935,1.83175,2
29.1106,0.824767,1.06901,2.03587,-0.812084,1.82771,2
29.1206,0.819413,1.07295,2.03583,-0.821212,1.82363,2
29.1306,0.814036,1.07686,2.03595,-0.83032,1.8195,2
29.1406,0.80864,1.08076,2.03603,-0.839407,1.81532,2
29.1506,0.803228,1.08464,2.03589,-0.848474,1.8111,2
29.1606,0.797799,1.0885,2.03567,-0.857519,1.80684,2
29.1706,0.792344,1.09233,2.03563,-0.866542,1.80253,2
29.1806,0.786868,1.09613,2.03564,-0.875544,1.79817,2
29.1906,0.781373,1.09991,2.03561,-0.884524,1.79377,2
29.2006,0.77586,1.10367,2.03558,-0.893482,1.78933,2
29.2106,0.770329,1.10739,2.03553,-0.902418,1.78484,2
29.2206,0.764779,1.11108,2.03545,-0.911331,1.7803,2
29.2306,0.75921,1.11475,2.03536,-0.920221,1.77572,2
29.2406,0.753615,1.11839,2.03542,-0.929089,1.7711,2
29.2506,0.747993,1.12199,2.03562,-0.937933,1.76643,2
29.2606,0.742347,1.12556,2.0359,-0.946753,1.76172,2
29.2706,0.736676,1.12911,2.03624,-0.95555,1.75696,2
29.2806,0.730982,1.13263,2.03654,-0.964323,1.75216,2
29.2906,0.725272,1.13614,2.03658,-0.973072,1.74732,2
29.3006,0.719545,1.13963,2.0365,-0.981797,1.74243,2
29.3106,0.713797,1.14309,2.03648,-0.990497,1.7375,2
29.3206,0.708034,1.14653,2.03645,-0.999172,1.73253,2
29.3306,0.702257,1.14994,2.03638,-1.00782,1.72751,2
29.3406,0.696465,1.15333,2.03628,-1.01645,1.72245,2
29.3506,0.69066,1.15669,2.0362,-1.02505,1.71735,2
29.3606,0.684843,1.16002,2.03603,-1.03362,1.7122,2
29.3706,0.679012,1.16332,2.03592,-1.04217,1.70701,2
29.3806,0.673162,1.1666,2.03604,-1.05069,1.70178,2
29.3906,0.667296,1.16985,2.03612,-1.05919,1.6965,2
29.4006,0.661415,1.17308,2.03607,-1.06766,1.69119,2
29.4106,0.655513,1.17629,2.03618,-1.0761,1.68583,2
29.4206,0.649592,1.17947,2.03629,-1.08452,1.68042,2
29.4306,0.64366,1.18264,2.03621,-1.0929,1.67498,2
29.4406,0.637714,1.18578,2.03613,-1.10127,1.66949,2
29.4506,0.631755,1.1889,2.03611,-1.1096,1.66397,2
29.4606,0.625786,1.19198,2.03616,-1.11791,1.6584,2
29.4706,0.61981,1.19503,2.03622,-1.12618,1.65279,2
29.4806,0.613829,1.19805,2.03623,-1.13443,1.64714,2
29.4906,0.607841,1.20104,2.03619,-1.14266,1.64144,2
29.5006,0.601844,1.20399,2.03608,-1.15085,1.63571,2
29.5106,0.595834,1.20692,2.03589,-1.15901,1.62994,2
29.5206,0.589803,1.20981,2.03585,-1.16715,1.62412,2
29.5306,0.583747,1.21265,2.03605,-1.17525,1.61826,2
29.5406,0.577674,1.21546,2.03621,-1.18333,1.61237,2
29.5506,0.571585,1.21824,2.03624,-1.19138,1.60643,2
29.5606,0.565482,1.221,2.03618,-1.1994,1.60045,2
29.5706,0.559367,1.22372,2.03603,-1.20738,1.59444,2
29.5806,0.553237,1.22641,2.03588,-1.21534,1.58838,2
29.5906,0.547096,1.22908,2.03573,-1.22327,1.58228,2
29.6006,0.540942,1.23171,2.03562,-1.23116,1.57615,2
29.6106,0.534776,1.23431,2.0356,-1.23903,1.56997,2
29.6206,0.528599,1.23688,2.03564,-1.24686,1.56376,2
29.6306,0.522414,1.23942,2.03568,-1.25467,1.5575,2
29.6406,0.516223,1.24193,2.03557,-1.26244,1.55121,2
29.6506,0.510027,1.24441,2.03525,-1.27018,1.54488,2
29.6606,0.503822,1.24687,2.03484,-1.27789,1.53851,2
29.6706,0.497602,1.24929,2.03454,-1.28556,1.5321,2
29.6806,0.491366,1.25168,2.03434,-1.29321,1.52565,2
29.6906,0.485113,1.25403,2.03412,-1.30082,1.51917,2
29.7006,0.478842,1.25635,2.03397,-1.3084,1.51264,2
29.7106,0.472554,1.25863,2.03381,-1.31595,1.50608,2
29.7206,0.466249,1.26088,2.03367,-1.32346,1.49948,2
29.7306,0.459923,1.26309,2.03363,-1.33094,1.49285,2
29.7406,0.453576,1.26526,2.03365,-1.33839,1.48617,2
29.7506,0.447207,1.26739,2.03372,-1.34581,1.47946,2
29.7606,0.440813,1.26949,2.03388,-1.35319,1.47271,2
29.7706,0.4344,1.27156,2.03402,-1.36053,1.46593,2
29.7806,0.427971,1.27361,2.03404,-1.36785,1.45911,2
29.7906,0.42153,1.27562,2.034,-1.37512,1.45225,2
29.8006,0.415076,1.2776,2.03394,-1.38237,1.44536,2
29.8106,0.408612,1.27956,2.03393,-1.38958,1.43843,2
29.8206,0.402139,1.28147,2.03402,-1.39675,1.43146,2
29.8306,0.395663,1.28336,2.03398,-1.40389,1.42446,2
29.8406,0.389183,1.28522,2.03378,-1.411,1.41742,2
29.8506,0.382698,1.28705,2.03367,-1.41807,1.41035,2
29.8606,0.376208,1.28885,2.03358,-1.4251,1.40324,2
29.8706,0.369716,1.29063,2.0334,-1.4321,1.3961,2
29.8806,0.36322,1.29238,2.03323,-1.43906,1.38892,2
29.8906,0.356719,1.2941,2.03317,-1.44599,1.38171,2
29.9006,0.350215,1.29579,2.03317,-1.45288,1.37446,2
29.9106,0.34371,1.29745,2.03306,-1.45973,1.36718,2
29.9206,0.337204,1.29908,2.03294,-1.46655,1.35986,2
29.9306,0.330699,1.30068,2.03291,-1.47333,1.35251,2
29.9406,0.324193,1.30224,2.0329,-1.48008,1.34513,2
29.9506,0.317687,1.30377,2.03287,-1.48678,1.33771,2
29.9606,0.31118,1.30527,2.0328,-1.49345,1.33026,2
29.9706,0.304669,1.30673,2.03272,-1.50009,1.32278,2
29.9806,0.298152,1.30816,2.03276,-1.50668,1.31526,2
29.9906,0.291624,1.30954,2.03285,-1.51324,1.30771,2
30.0006,0.285089,1.3109,2.03287,-1.51976,1.30013,2
30.0106,0.278546,1.31223,2.03285,-1.52624,1.29251,2
30.0206,0.271997,1.31352,2.03282,-1.53269,1.28486,2
30.0306,0.26544,1.31479,2.03279,-1.53909,1.27718,2
30.0406,0.258877,1.31602,2.03269,-1.54546,1.26947,2
30.0506,0.252311,1.31723,2.03257,-1.55179,1.26173,2
30.0606,0.245742,1.3184,2.03247,-1.55808,1.25395,2
30.0706,0.239171,1.31954,2.03243,-1.56433,1.24615,2
30.0806,0.232595,1.32064,2.0324,-1.57054,1.23831,2
30.0906,0.226014,1.32172,2.03228,-1.57671,1.23044,2
30.1006,0.219423,1.32277,2.03215,-1.58284,1.22254,2
30.1106,0.212821,1.32379,2.032,-1.58893,1.21461,2
30.1206,0.206205,1.32478,2.0319,-1.59499,1.20665,2
30.1306,0.199574,1.32573,2.03186,-1.601,1.19866,2
30.1406,0.192931,1.32666,2.03181,-1.60697,1.19064,2
30.1506,0.186276,1.32755,2.03177,-1.61291,1.18259,2
30.1606,0.17961,1.32841,2.03181,-1.6188,1.17451,2
30.1706,0.172935,1.32924,2.03192,-1.62465,1.16641,2
30.1806,0.166251,1.33003,2.03208,-1.63047,1.15827,2
30.1906,0.159559,1.33079,2.03222,-1.63624,1.1501,2
30.2006,0.152862,1.33153,2.0323,-1.64197,1.1419,2
30.2106,0.146159,1.33223,2.03233,-1.64766,1.13368,2
30.2206,0.139453,1.3329,2.03236,-1.6533,1.12543,2
30.2306,0.13274,1.33354,2.03241,-1.65891,1.11715,2
30.2406,0.126022,1.33415,2.03243,-1.66448,1.10884,2
30.2506,0.119299,1.33472,2.03243,-1.67,1.1005,2
30.2606,0.112571,1.33526,2.03245,-1.67548,1.09214,2
30.2706,0.105841,1.33577,2.03244,-1.68092,1.08375,2
30.2806,0.0991094,1.33626,2.03243,-1.68632,1.07533,2
30.2906,0.0923773,1.33671,2.0324,-1.69167,1.06688,2
30.3006,0.0856464,1.33713,2.03232,-1.69699,1.05841,2
30.3106,0.0789187,1.33751,2.03233,-1.70226,1.04991,2
30.3206,0.0721951,1.33784,2.03245,-1.70749,1.04139,2
30.3306,0.0654752,1.33814,2.03248,-1.71267,1.03284,2
30.3406,0.0587582,1.33841,2.03235,-1.71782,1.02426,2
30.3506,0.0520438,1.33863,2.03224,-1.72291,1.01566,2
30.3606,0.045331,1.33883,2.03219,-1.72797,1.00703,2
30.3706,0.0386193,1.33899,2.03211,-1.73299,0.998379,2
30.3806,0.0319082,1.33912,2.03196,-1.73796,0.989702,2
30.3906,0.0251963,1.33923,2.03177,-1.74288,0.981,2
30.4006,0.0184814,1.33931,2.03164,-1.74777,0.972273,2
30.4106,0.011762,1.33935,2.03164,-1.75261,0.963522,2
30.4206,0.00503841,1.33938,2.03164,-1.7574,0.954746,2
30.4306,-0.00169066,1.33937,2.03166,-1.76215,0.945947,2
30.4406,-0.00842808,1.33933,2.0318,-1.76686,0.937124,2
30.4506,-0.0151743,1.33926,2.03201,-1.77152,0.928278,2
30.4606,-0.0219269,1.33916,2.0322,-1.77614,0.919409,2
30.4706,-0.0286829,1.33903,2.03221,-1.78072,0.910517,2
30.4806,-0.0354412,1.33888,2.03219,-1.78525,0.901601,2
30.4906,-0.0422028,1.33869,2.0323,-1.78974,0.892664,2
30.5006,-0.0489669,1.33846,2.03242,-1.79418,0.883704,2
30.5106,-0.0557307,1.33821,2.03247,-1.79857,0.874722,2
30.5206,-0.0624924,1.33793,2.03247,-1.80292,0.865718,2
30.5306,-0.0692516,1.33763,2.03249,-1.80723,0.856692,2
30.5406,-0.0760081,1.33729,2.03244,-1.81149,0.847645,2
30.5506,-0.0827607,1.33692,2.03234,-1.81571,0.838577,2
30.5606,-0.0895075,1.3365,2.03237,-1.81988,0.829488,2
30.5706,-0.0962484,1.33605,2.03243,-1.824,0.820378,2
30.5806,-0.102984,1.33557,2.03242,-1.82808,0.811247,2
30.5906,-0.109713,1.33504,2.03251,-1.83211,0.802097,2
30.6006,-0.116439,1.33448,2.03259,-1.8361,0.792926,2
30.6106,-0.123157,1.33388,2.03255,-1.84004,0.783735,2
30.6206,-0.129864,1.33325,2.03258,-1.84394,0.774525,2
30.6306,-0.13656,1.33258,2.03261,-1.84779,0.765295,2
30.6406,-0.143246,1.33189,2.03261,-1.85159,0.756047,2
30.6506,-0.149923,1.33116,2.03262,-1.85535,0.746779,2
30.6606,-0.156594,1.3304,2.03258,-1.85906,0.737493,2
30.6706,-0.163259,1.32961,2.03251,-1.86272,0.728188,2
30.6806,-0.169919,1.32879,2.03242,-1.86634,0.718865,2
30.6906,-0.176573,1.32794,2.03227,-1.86991,0.709524,2
30.7006,-0.18322,1.32705,2.03225,-1.87344,0.700166,2
30.7106,-0.189859,1.32613,2.03233,-1.87691,0.69079,2
30.7206,-0.196491,1.32518,2.03234,-1.88035,0.681396,2
30.7306,-0.203115,1.32419,2.03238,-1.88373,0.671986,2
30.7406,-0.209731,1.32317,2.03241,-1.88707,0.662559,2
30.7506,-0.216338,1.32213,2.03239,-1.89035,0.653115,2
30.7606,-0.222936,1.32105,2.03236,-1.8936,0.643655,2
30.7706,-0.229525,1.31995,2.03235,-1.89679,0.634179,2
30.7806,-0.236106,1.31881,2.0323,-1.89994,0.624687,2
30.7906,-0.242677,1.31764,2.03226,-1.90304,0.615179,2
30.8006,-0.249238,1.31644,2.03229,-1.90609,0.605656,2
30.8106,-0.255789,1.3152,2.0324,-1.9091,0.596118,2
30.8206,-0.262334,1.31393,2.03249,-1.91205,0.586564,2
30.8306,-0.268871,1.31264,2.03243,-1.91496,0.576997,2
30.8406,-0.275401,1.31131,2.0323,-1.91782,0.567415,2
30.8506,-0.281922,1.30995,2.03219,-1.92063,0.557818,2
30.8606,-0.288434,1.30855,2.0322,-1.9234,0.548208,2
30.8706,-0.294938,1.30712,2.03222,-1.92612,0.538584,2
30.8806,-0.301432,1.30565,2.03215,-1.92879,0.528946,2
30.8906,-0.307912,1.30415,2.03213,-1.93141,0.519296,2
30.9006,-0.31438,1.30261,2.03216,-1.93398,0.509632,2
30.9106,-0.320833,1.30104,2.0322,-1.9365,0.499955,2
30.9206,-0.327274,1.29944,2.0322,-1.93898,0.490266,2
30.9306,-0.333702,1.29781,2.0321,-1.94141,0.480565,2
30.9406,-0.340115,1.29615,2.03203,-1.94378,0.470852,2
30.9506,-0.346515,1.29447,2.03193,-1.94611,0.461127,2
30.9606,-0.352905,1.29276,2.0317,-1.9484,0.451391,2
30.9706,-0.359283,1.29101,2.03164,-1.95063,0.441643,2
30.9806,-0.365648,1.28924,2.03166,-1.95281,0.431884,2
30.9906,-0.372002,1.28744,2.03152,-1.95495,0.422114,2
31.0006,-0.378347,1.28562,2.03126,-1.95703,0.412334,2
31.0106,-0.384687,1.28376,2.03118,-1.95907,0.402544,2
31.0206,-0.391027,1.28186,2.03138,-1.96106,0.392743,2
31.0306,-0.397369,1.27993,2.03157,-1.963,0.382933,2
31.0406,-0.403711,1.27798,2.03175,-1.96489,0.373113,2
31.0506,-0.410052,1.27598,2.032,-1.96673,0.363283,2
31.0606,-0.416389,1.27396,2.03217,-1.96852,0.353445,2
31.0706,-0.42272,1.2719,2.03215,-1.97026,0.343598,2
31.0806,-0.429044,1.26982,2.03204,-1.97196,0.333742,2
31.0906,-0.435359,1.2677,2.03198,-1.9736,0.323878,2
31.1006,-0.441665,1.26555,2.03215,-1.9752,0.314006,2
31.1106,-0.447963,1.26335,2.03234,-1.97674,0.304125,2
31.1206,-0.454254,1.26113,2.03235,-1.97824,0.294238,2
31.1306,-0.460534,1.25888,2.03228,-1.97968,0.284343,2
31.1406,-0.466801,1.25659,2.03231,-1.98108,0.274441,2
31.1506,-0.473055,1.25427,2.03242,-1.98243,0.264531,2
31.1606,-0.479299,1.25192,2.0325,-1.98373,0.254616,2
31.1706,-0.485534,1.24954,2.03253,-1.98497,0.244694,2
31.1806,-0.491758,1.24713,2.03248,-1.98617,0.234766,2
31.1906,-0.497968,1.24469,2.03247,-1.98732,0.224832,2
31.2006,-0.504162,1.24221,2.03257,-1.98842,0.214892,2
31.2106,-0.510342,1.23971,2.03257,-1.98947,0.204947,2
31.2206,-0.51651,1.23719,2.03239,-1.99047,0.194997,2
31.2306,-0.522664,1.23464,2.03221,-1.99142,0.185042,2
31.2406,-0.528807,1.23205,2.03214,-1.99232,0.175082,2
31.2506,-0.534939,1.22944,2.03215,-1.99317,0.165119,2
31.2606,-0.541059,1.22679,2.03221,-1.99397,0.15515,2
31.2706,-0.547166,1.22411,2.03231,-1.99472,0.145178,2
31.2806,-0.55326,1.2214,2.03234,-1.99542,0.135203,2
31.2906,-0.559342,1.21867,2.03229,-1.99608,0.125224,2
31.3006,-0.565408,1.21591,2.03229,-1.99668,0.115242,2
31.3106,-0.571458,1.21313,2.03232,-1.99723,0.105257,2
31.3206,-0.57749,1.21032,2.03237,-1.99773,0.095269,2
31.3306,-0.583505,1.20749,2.03232,-1.99818,0.085279,2
31.3406,-0.589502,1.20463,2.0322,-1.99858,0.0752868,2
31.3506,-0.59548,1.20174,2.03209,-1.99893,0.0652928,2
31.3606,-0.601436,1.19883,2.03199,-1.99924,0.0552971,2
31.3706,-0.607369,1.19588,2.03203,-1.99949,0.0453,2
31.3806,-0.61328,1.19291,2.03207,-1.99969,0.0353018,2
31.3906,-0.619172,1.1899,2.03195,-1.99984,0.0253028,2
31.4006,-0.625039,1.18686,2.03201,-1.99994,0.0153031,2
31.4106,-0.630883,1.18379,2.03217,-1.99999,0.00530298,2
31.4206,-0.636709,1.1807,2.03212,-1.99999,-0.00469724,2
31.4306,-0.642511,1.17757,2.03204,-1.99995,-0.0146973,2
31.4406,-0.64829,1.17442,2.03198,-1.99985,-0.0246971,2
31.4506,-0.654047,1.17124,2.03189,-1.9997,-0.0346962,2
31.4606,-0.659785,1.16803,2.03175,-1.9995,-0.0446944,2
31.4706,-0.665508,1.1648,2.0317,-1.99925,-0.0546916,2
31.4806,-0.671217,1.16155,2.03169,-1.99895,-0.0646873,2
31.4906,-0.676912,1.15828,2.03169,-1.99861,-0.0746815,2
31.5006,-0.682592,1.15497,2.03171,-1.99821,-0.0846738,2
31.5106,-0.688259,1.15165,2.03158,-1.99776,-0.0946639,2
31.5206,-0.693912,1.14831,2.03142,-1.99726,-0.104652,2
31.5306,-0.699548,1.14493,2.03139,-1.99671,-0.114637,2
31.5406,-0.70517,1.14153,2.03139,-1.99611,-0.124619,2
31.5506,-0.710775,1.13808,2.03148,-1.99547,-0.134598,2
31.5606,-0.716363,1.13459,2.0317,-1.99477,-0.144574,2
31.5706,-0.721936,1.13107,2.0319,-1.99402,-0.154546,2
31.5806,-0.727497,1.12752,2.03201,-1.99322,-0.164515,2
31.5906,-0.733042,1.12393,2.03216,-1.99237,-0.174479,2
31.6006,-0.738571,1.12032,2.03226,-1.99148,-0.184439,2
31.6106,-0.744087,1.11668,2.03217,-1.99053,-0.194394,2
31.6206,-0.749587,1.113,2.03197,-1.98953,-0.204345,2
31.6306,-0.755065,1.10929,2.03192,-1.98849,-0.21429,2
31.6406,-0.760523,1.10553,2.03219,-1.98739,-0.22423,2
31.6506,-0.765967,1.10173,2.0325,-1.98624,-0.234164,2
31.6606,-0.771402,1.09789,2.03264,-1.98505,-0.244093,2
31.6706,-0.776827,1.09402,2.03275,-1.9838,-0.254015,2
31.6806,-0.782238,1.09012,2.03296,-1.98251,-0.263931,2
31.6906,-0.787638,1.08618,2.03315,-1.98116,-0.273841,2
31.7006,-0.793023,1.08221,2.03323,-1.97977,-0.283743,2
31.7106,-0.798393,1.07822,2.03318,-1.97833,-0.293639,2
31.7206,-0.803745,1.07421,2.03304,-1.97683,-0.303527,2
31.7306,-0.809072,1.07015,2.03306,-1.97529,-0.313407,2
31.7406,-0.814376,1.06605,2.03318,-1.9737,-0.32328,2
31.7506,-0.819661,1.06192,2.03327,-1.97206,-0.333145,2
31.7606,-0.824927,1.05776,2.03341,-1.97037,-0.343001,2
31.7706,-0.830173,1.05356,2.03355,-1.96863,-0.352849,2
31.7806,-0.835401,1.04934,2.03356,-1.96684,-0.362688,2
31.7906,-0.840612,1.04509,2.03342,-1.965,-0.372517,2
31.8006,-0.845804,1.04081,2.03325,-1.96311,-0.382338,2
31.8106,-0.850974,1.03651,2.03315,-1.96118,-0.392149,2
31.8206,-0.856124,1.03218,2.03304,-1.95919,-0.40195,2
31.8306,-0.861253,1.02782,2.03291,-1.95716,-0.411741,2
31.8406,-0.866361,1.02344,2.03281,-1.95508,-0.421522,2
31.8506,-0.871445,1.01903,2.03281,-1.95294,-0.431292,2
31.8606,-0.876505,1.01459,2.03286,-1.95076,-0.441052,2
31.8706,-0.881543,1.01013,2.03289,-1.94853,-0.4508,2
31.8806,-0.886559,1.00564,2.03289,-1.94625,-0.460538,2
31.8906,-0.891555,1.00114,2.03277,-1.94393,-0.470263,2
31.9006,-0.896527,0.99662,2.03264,-1.94155,-0.479977,2
31.9106,-0.901474,0.992076,2.03254,-1.93913,-0.489679,2
31.9206,-0.906398,0.987509,2.03242,-1.93665,-0.499369,2
31.9306,-0.911294,0.982917,2.03237,-1.93413,-0.509046,2
31.9406,-0.916164,0.9783,2.03241,-1.93156,-0.518711,2
31.9506,-0.921008,0.973661,2.03247,-1.92895,-0.528362,2
31.9606,-0.925828,0.969003,2.03251,-1.92628,-0.538,2
31.9706,-0.930624,0.964327,2.03249,-1.92357,-0.547625,2
31.9806,-0.935395,0.959633,2.03248,-1.9208,-0.557236,2
31.9906,-0.940142,0.954921,2.03247,-1.91799,-0.566834,2
